pH,turbidez,oxigenio_dissolvido,nitrogenio,fosforo,salinidade,temperatura,latitude,longitude,data_hora,ano,ambiente_aquatico,temperatura_ar,precipitacao,vento,tipo_de_poluentes
6.189003091642169,4.9392536477538656,5.828262811036618,0.9186269521997513,0.030188809190535872,31.59575800842619,15.702448375342614,-23.169186334202678,173.81034412790848,1950-02-19,1950,Mar,13.75923570303854,4.369520309177886,0.6815862780943963,Óleo
6.974355048454336,4.060652707900146,4.09268808129344,0.3663389726741662,0.063891285740043,30.81633996310575,15.505171871440442,-48.20485039820532,166.20046844900014,1950-02-20,1950,Lago,11.87694749854525,4.889598935036442,0.2548588149992796,Óleo
6.779862895558123,2.3074589737470705,5.539331982139233,0.9868314983993985,0.01085028872599557,31.426054202560163,15.409641611342696,8.588967651701054,33.20290203931526,1950-02-21,1950,Rio,13.910399424545137,2.2051482601108185,0.0957583059846699,Óleo
6.944438762850449,4.531703082517163,5.152271225643486,0.5782870337882844,0.09754549417180326,30.55953221964452,15.868764882884667,-84.77929746715014,-99.28799882938925,1950-02-22,1950,Mar,10.038930616263963,4.154628858629407,1.5618691987173539,Óleo
6.899829757677104,2.0551855049963423,4.8579371819429085,0.9776393527935247,0.005849583985037215,31.709991789013728,15.518519206915078,-28.649258860239357,-141.7120443092418,1950-02-23,1950,Lago,14.581579785202598,4.095517238412948,0.6610803942020396,Produtos Químicos
6.602777276536696,2.632431253674325,5.4962748016382745,0.02718067666054812,0.04407659326924384,31.265784807391785,16.442350632655796,4.966243723442531,177.81299931831074,1950-02-24,1950,Lago,12.997995774941062,3.87911228035382,1.082894519526601,Microplásticos
6.927085776199383,2.3928335425791727,5.9405808320917135,0.731264921815483,0.054005265022575105,31.597882149635975,15.526162219031315,-29.548293084265964,-68.97951668319904,1950-02-25,1950,Mar,12.847391743113777,4.2287765231020025,1.4129635964317488,Óleo
6.093159929568893,2.2449823166114764,4.465248044382883,0.8203776479363005,0.07953296340616006,31.00176874210208,16.721912893097162,-27.822343302445006,-167.77041866822998,1950-02-26,1950,Lago,12.825510732028343,4.751786676801531,1.4353709462654873,Produtos Químicos
6.2008175102378695,3.8880512794194955,4.293985374897647,0.05342222937386414,0.012188463758967002,30.505750902845172,16.7200459137439,62.69339927469659,-39.22340529321096,1950-02-27,1950,Lago,10.215499332537902,0.2662403854396778,1.7346959336659444,Produtos Químicos
6.050027058695026,2.642209381418406,5.835014531717012,0.581727794653859,0.04436079040381855,30.907464028383465,15.62050496216264,78.1185216951296,89.31590469024133,1950-02-28,1950,Lago,14.770508637274647,1.8040774310717558,1.627089614779671,Produtos Químicos
6.330439084897625,1.5887016430349064,5.34652864534965,0.8058285026507853,0.030164810425699802,30.81266319899219,16.560409089742855,58.930676522758574,140.68799513755994,1950-03-01,1950,Mar,13.84290913253397,3.522829231793076,1.3865273423272895,Produtos Químicos
6.393924663233374,1.2950316295475617,4.883981853461712,0.5638035977909072,0.03140608887738713,30.715807514949113,16.77000786449101,-72.20385898587195,-8.077015209006163,1950-03-02,1950,Rio,13.601156952875597,0.9784795013701614,0.4099638078660676,Microplásticos
6.276585887228218,0.18936699861814252,5.1551142854312975,0.06413331352782667,0.07839904965312311,30.475158862963436,16.234310654716747,-37.84636001142067,-74.1495905558041,1950-03-03,1950,Mar,13.528155087286773,2.669086540193391,1.6706516497126032,Óleo
6.8345332891049395,2.9258753576799115,5.500548991029882,0.6969785533365616,0.0005498024138414788,31.571835631482898,15.786076195797769,38.03298600449966,100.22551253793603,1950-03-04,1950,Mar,12.739795848430363,3.1328995657637178,0.21974950205687213,Microplásticos
6.362235536954803,1.1537735572708152,5.555629903345368,0.06091047571022186,0.0754251857013356,30.22474658915245,15.93672215524744,85.39070310047848,1.356606896766607,1950-03-05,1950,Rio,13.136018374743262,0.8419003237359088,0.4647645564973556,Produtos Químicos
6.286437313364588,0.743265248961874,5.85002098190199,0.8217660621031778,0.08160784300714023,31.830799006904464,16.63053506311402,-46.389321275385484,-149.02934716872244,1950-03-06,1950,Mar,14.647678168827145,3.440658575424312,0.6692944266670178,Produtos Químicos
6.548517783985151,3.280785396865643,4.862323211263017,0.043263934593342046,0.09077785116969339,30.40406048519254,15.64211097291188,71.6778862360741,139.58989429739944,1950-03-07,1950,Rio,11.823643457247066,0.1907668908601129,1.132290314183784,Microplásticos
6.146472493268374,3.4183556145057516,4.595110122300873,0.1381422045953141,0.06314128585638948,32.01749797644899,15.725551583366359,43.02269768935227,56.090536785892255,1950-03-08,1950,Lago,13.011861903821387,0.14096771426054489,1.891388741403883,Produtos Químicos
6.808435819873965,3.774571689975876,5.289012722813081,0.27662152962512143,0.033590203677263716,32.03559330954701,15.377779218774895,87.0210659483158,-166.74763732313468,1950-03-09,1950,Lago,11.973825086583929,3.7286779586837024,1.1504658332017974,Microplásticos
6.080205256188603,2.5272597668267083,4.840450706000594,0.6369022711826673,0.04304163300096042,30.854109623553043,15.856928687028594,-73.15461328648786,-176.7395739443051,1950-03-10,1950,Mar,10.61342234089771,3.278132206362842,1.310075977763566,Produtos Químicos
6.993486460195664,4.487162763941148,5.198999908216778,0.9818924694772657,0.09770638621289443,32.03604787580589,15.230357524635888,-18.945765325253277,-148.42023351243165,1950-03-11,1950,Mar,10.742811779429143,3.845842185696635,1.176810548954669,Óleo
6.778734257781951,4.699658734202057,4.849247380944313,0.11850027353848847,0.08879419889656823,31.798963032984982,15.702024792819481,-3.9392995797899175,115.90394103763356,1950-03-12,1950,Lago,10.34298784455352,0.07344347661584236,0.17042592525316233,Óleo
6.2047404428399755,4.052548973219878,4.314361878673482,0.14353988642247595,0.04671300530606807,30.223497243813288,15.808178971182206,30.974872544024095,-6.729231081500984,1950-03-13,1950,Rio,11.973001977708043,0.3919816047176037,0.603546411478246,Produtos Químicos
6.011441317567585,3.190496562869024,4.94858923096306,0.3710518068498485,0.09504990686043639,31.957529551984475,15.572110297432472,27.714966529523224,-59.2915696899466,1950-03-14,1950,Lago,11.769155885698437,1.5440108438132054,1.854401120919179,Óleo
6.82227222495418,1.5246750293145077,5.392591947838353,0.8412330184170154,0.08295340081544039,30.145157645192956,15.263485480454436,73.14216204856152,-90.25437154464791,1950-03-15,1950,Mar,10.640069690502015,0.5204625526654498,0.47488588327657655,Produtos Químicos
6.713651422471091,4.934639166403611,5.6099103669721195,0.4700707959133243,0.09083923284373799,30.42534599515716,16.108342383926622,60.961162065899714,2.468874253770167,1950-03-16,1950,Lago,12.27026325607124,1.66811848443691,0.8282987393731346,Óleo
6.7359157996303525,1.3763099153681504,4.9968920865573505,0.3235917743847076,0.06885869038537519,31.23319352744631,16.798869371706058,-80.03291959508766,-150.10551906542332,1950-03-17,1950,Lago,11.08790133945382,2.819463620128336,1.166200098892124,Microplásticos
6.778315063268398,1.0175014274939138,4.3394864897791035,0.5647070347754217,0.08647923550078525,30.224233345194737,15.736506083051273,-2.4227778582203143,42.184965611129485,1950-03-18,1950,Rio,10.527886763650645,2.779499882010487,1.511655694977194,Produtos Químicos
6.080447135487459,2.2200918192440886,4.839556443454538,0.26217085955690594,0.08992860310408549,30.387381758320323,15.538844344318646,-16.728978560562084,-43.01014023195168,1950-03-19,1950,Lago,11.634102649571766,0.4601764269738014,1.1324311092987336,Produtos Químicos
6.365255055400213,0.28541669737181674,5.584488250644363,0.4037299666122279,0.009280259889732273,31.975121691097563,15.636576967178938,89.48602557456746,129.03841180997898,1950-03-20,1950,Rio,13.399839549716585,0.36154640419032064,0.8903903617318638,Óleo
6.1224830726079835,4.913636200897371,4.836156098106357,0.33476332638106293,0.0973567656048058,32.05856565850382,16.7961181367164,-13.093525035991561,91.59366751115118,1950-03-21,1950,Lago,10.208273701481811,0.2233991693557398,1.4006622368245674,Produtos Químicos
6.8706194871222745,2.9550561282870014,5.404873905537717,0.8094249059294855,0.03365359239962194,31.665477788466404,16.125947785065687,32.871445200483535,-173.38817679335173,1950-03-22,1950,Rio,13.45996884737154,4.427351985447992,1.2228784426257522,Produtos Químicos
6.630642235633486,2.797111757273593,5.025547654018243,0.9304047789095802,0.04438016982515282,31.099233674686214,15.329270670339268,-38.8027020358997,-120.06069718340554,1950-03-23,1950,Rio,10.737322942722129,3.8374472485777416,1.0207368744340801,Produtos Químicos
6.3380045770502935,3.2937042728597983,4.492509510794234,0.7646879966543957,0.07990151741966549,31.87199541973252,16.49216334467876,20.633212065127836,-9.347574977660713,1950-03-24,1950,Lago,14.57592413951985,4.146055452394028,1.1811090034875755,Microplásticos
6.070447814256918,2.496412684543941,5.605009051209238,0.44207691786246717,0.06709399899927597,30.29247858751571,15.37831351289629,-52.806044048682004,57.1248954575328,1950-03-25,1950,Lago,10.511606781108906,0.09435498828169804,0.8154350494178872,Microplásticos
6.318239303440838,0.16105498052703826,4.178013434090282,0.5078145781627599,0.09012753301110338,31.959114493699687,15.190036844745217,18.649198016930143,77.44534185457997,1950-03-26,1950,Lago,10.982135821374763,3.6150088620777874,1.0272333378529424,Microplásticos
6.3325432204849585,3.075805988227017,5.06153227935201,0.12594689836343997,0.040430256871692556,30.774557299063293,15.583565040004986,66.27424294583659,113.84757466866768,1950-03-27,1950,Rio,11.164045257474983,3.189479509235057,0.8999504079489136,Produtos Químicos
6.737528781094218,3.5977320688117915,4.428183964664493,0.7521403058086709,0.03768038687632113,31.797672175355974,15.40840001739777,-86.53719753974032,-162.28129872236917,1950-03-28,1950,Mar,13.348838006344856,0.48881784923601235,2.0007711342627377,Produtos Químicos
6.645462570602412,2.093671974790161,4.143978469111943,0.6007379696708033,0.0031990772050296524,31.411388755095807,16.28721710127726,0.825553717082272,-173.34604799523848,1950-03-29,1950,Mar,14.089076999146107,2.931360317924067,0.11163396970460386,Microplásticos
6.895509453340827,3.804723448403129,5.017928555150116,0.9089627657193744,0.04671847697589865,31.99745506334796,16.046081955689907,86.82671238415162,36.18206399006331,1950-03-30,1950,Rio,12.678175473697372,0.3218016916048221,1.32012582960963,Microplásticos
6.480100306795616,1.1405378082981592,5.0113056140945265,0.20207762339266352,0.0731128106242515,31.80667041098404,16.528286992292387,-61.332745959302386,80.57770099000368,1950-03-31,1950,Rio,13.754226957541126,2.2831617768971584,0.48581826520031574,Produtos Químicos
6.1271337871037295,1.1118353559321401,5.427141766727257,0.7653421671871448,0.030414721422704943,31.85409327546428,16.10210625050252,-56.985780951200084,103.210604078811,1950-04-01,1950,Rio,14.472899484756374,3.4434690762060303,0.7474643639116432,Óleo
6.721607624671828,0.8111065526417217,5.503178172582535,0.689789125474134,0.04673379428587088,31.34140000020211,15.916930916562956,-5.251730201722253,-123.9423895540679,1950-04-02,1950,Lago,13.085675380554168,0.30926031729828557,0.38027912701987454,Óleo
6.769299658123711,1.8693436874880685,5.469324623762781,0.26785438712478277,0.022160826482484224,31.7460789009587,16.13330386898174,66.77877245884366,168.74496618068252,1950-04-03,1950,Lago,11.581339626757265,2.5750680636157655,1.5079043904453258,Microplásticos
6.569630363611577,4.256626807825961,4.831387908662325,0.6724764804835188,0.07806584989251003,31.594503955021416,15.949783419442323,11.29672969868058,-97.40552824993146,1950-04-04,1950,Lago,10.792929034572975,3.4774537545819535,0.5759665758062855,Produtos Químicos
6.779679991931504,4.160867287841012,5.276925301489364,0.9315102263897259,0.0061134486654337294,30.40128555403529,15.151762964340374,1.5675560227051335,-89.88106321770105,1950-04-05,1950,Mar,12.976866462937217,0.25480643254973956,1.3117568046797807,Produtos Químicos
6.502240641972257,1.924078137629027,5.167295539253762,0.9256024286386488,0.07127217424994768,31.378596477007846,16.44650885331455,-74.3837293611682,-124.45594579174022,1950-04-06,1950,Lago,14.219075726084244,4.385133653891606,1.1399084914237578,Microplásticos
6.531304798603359,2.9610777041733534,4.855852871773181,0.7253008374445643,0.03829239395892018,30.375980106180137,17.01322596509876,83.15748262344258,-164.43092049979606,1950-04-07,1950,Mar,10.980617104109477,1.7862488930398404,0.8593924983436144,Óleo
6.436075877753222,3.623224411313132,5.208220303161091,0.04845611803022468,0.004203793865261574,31.823201757464304,15.928221775814187,-27.51913233365414,111.50068492939698,1950-04-08,1950,Lago,15.037219668342331,1.5845800303600697,0.6836000113837469,Produtos Químicos
6.033502509008585,1.2125056770863287,5.910311238253988,0.8792854383515681,0.08626293430267175,30.21274631081329,15.932506441995697,-44.67471261343872,-177.9683267092869,1950-04-09,1950,Mar,10.664017093533754,0.6122587297641705,1.4027794258104258,Microplásticos
6.116169062192103,0.8452628469969606,4.397675042769981,0.6631272790450697,0.04930096895417331,32.060758234040165,15.173348146759514,-15.886089946250706,-13.039249700761275,1950-04-10,1950,Rio,10.223094307648559,4.966753809322862,1.077745624590108,Microplásticos
6.039685762258516,4.8870945038633975,5.827455332410398,0.31298402117602175,0.060588235326695605,30.885582567955847,16.87264459329888,-15.447210892952441,-146.89181381555363,1950-04-11,1950,Rio,13.466441489390318,2.9147198794755593,0.09442786535003428,Produtos Químicos
6.645586009505227,3.1048634417864007,4.118267578652901,0.18880373226276506,0.07401276223766372,30.425159244827856,16.95147658849287,-7.464040428949289,-163.87367502760037,1950-04-12,1950,Rio,11.857979559887356,2.940497365055079,1.482345425715491,Óleo
6.323172740967768,4.934485701194886,4.629671277259364,0.1171773984409086,0.06623918968934403,31.960354147929344,16.719139584697686,33.93687633824973,156.47649429678086,1950-04-13,1950,Mar,13.389457123425526,3.0750703438307845,1.5177025852751782,Produtos Químicos
6.517747731290507,1.6983046082619997,4.589195573779223,0.050661901362364634,0.07391008962978594,30.175707763100718,15.298490103501926,66.23038235060372,117.14393830423853,1950-04-14,1950,Mar,10.935753355433675,2.104408260644661,0.8394809157847077,Óleo
6.917400654806153,3.5351763771594484,5.26768665497986,0.7605448691242167,0.07709636607800313,31.02830933806596,16.896121367820815,-79.68368157716588,-37.84454663633181,1950-04-15,1950,Lago,10.965051357009477,1.930290141084193,0.03927595970806465,Microplásticos
6.258274784714386,1.1194174658921792,4.274703352969317,0.2378769632052091,0.05959261682877357,31.63112496623543,15.13442909211865,-1.661658359993055,-14.906257511885343,1950-04-16,1950,Mar,12.547693605363532,2.7678234781216027,0.38290281368564033,Óleo
6.419684779159405,1.3135812035714907,5.781425071556579,0.024464090968970474,0.03698823330379385,30.72240310283579,15.981373136905258,-15.483937531307035,132.52052125105143,1950-04-17,1950,Mar,14.76909188488232,0.8321900629576606,1.1515202470188997,Óleo
6.765446333229209,2.574506780742603,5.673675301568317,0.40076206537357806,0.024599128975956217,31.14865279276547,16.09499862713381,-88.0415796926118,106.86129120138236,1950-04-18,1950,Lago,11.911799230821785,2.970191521038881,1.5169838288076294,Microplásticos
6.238007066270173,1.6075413482945988,5.31981531403317,0.4868881126008787,0.09135823385893786,31.49367447099923,16.76657474024962,56.96810116245035,68.98140148643165,1950-04-19,1950,Mar,10.39515794705733,2.5111527920076204,0.17073616428297933,Microplásticos
6.086047545833877,0.8431100780553861,4.931500742717337,0.1707453105853929,0.09815028660553937,31.99916244801984,16.600209176177373,-71.22362379826978,13.16353678643705,1950-04-20,1950,Mar,13.726809734463878,0.7471100828517417,1.3497853595937614,Microplásticos
6.2992226734451915,1.3223205194521264,5.883578075503083,0.04444630880960361,0.03619713550227321,30.296372960421312,16.694145131383344,-69.3453582887391,38.81607744224311,1950-04-21,1950,Rio,14.655126542861396,3.932596070546732,1.005593788892034,Produtos Químicos
6.170583307279812,0.17982837117551376,5.6786984683774016,0.19084974828278226,0.011367598475219348,30.406579467066383,16.837522584168916,-81.30628475069341,-38.39099281395883,1950-04-22,1950,Lago,11.851934365635305,0.3808381046443752,0.4705289792435297,Óleo
